query_id,category,method,conversation,csv_candidates,cass_candidates,neo4j_candidates,candidate_match,top10_exact_match_cass,top10_exact_match_neo4j,csv_top10,cass_top10,neo4j_top10
conv-30_qa_0,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_1_D1:3;conv-30_session_14_D14:8;conv-30_session_1_D1:2;conv-30_session_6_D6:4;conv-30_session_10_D10:4;conv-30_session_10_D10:8;conv-30_session_16_D16:8;conv-30_session_4_D4:10;conv-30_session_10_D10:10;conv-30_session_10_D10:12,conv-30_session_1_D1:3;conv-30_session_14_D14:8;conv-30_session_1_D1:2;conv-30_session_6_D6:4;conv-30_session_10_D10:4;conv-30_session_10_D10:8;conv-30_session_16_D16:8;conv-30_session_4_D4:10;conv-30_session_10_D10:10;conv-30_session_10_D10:12,conv-30_session_1_D1:3;conv-30_session_14_D14:8;conv-30_session_1_D1:2;conv-30_session_6_D6:4;conv-30_session_10_D10:4;conv-30_session_10_D10:8;conv-30_session_16_D16:8;conv-30_session_4_D4:10;conv-30_session_10_D10:10;conv-30_session_10_D10:12
conv-30_qa_1,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_1_D1:3;conv-30_session_6_D6:4;conv-30_session_1_D1:2;conv-30_session_14_D14:8;conv-30_session_16_D16:8;conv-30_session_18_D18:2;conv-30_session_6_D6:11;conv-30_session_9_D9:3;conv-30_session_10_D10:1;conv-30_session_10_D10:3,conv-30_session_1_D1:3;conv-30_session_6_D6:4;conv-30_session_1_D1:2;conv-30_session_14_D14:8;conv-30_session_16_D16:8;conv-30_session_18_D18:2;conv-30_session_6_D6:11;conv-30_session_9_D9:3;conv-30_session_10_D10:1;conv-30_session_10_D10:3,conv-30_session_1_D1:3;conv-30_session_6_D6:4;conv-30_session_1_D1:2;conv-30_session_14_D14:8;conv-30_session_16_D16:8;conv-30_session_18_D18:2;conv-30_session_6_D6:11;conv-30_session_9_D9:3;conv-30_session_10_D10:1;conv-30_session_10_D10:3
conv-30_qa_10,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_5_D5:5;conv-30_session_8_D8:13;conv-30_session_11_D11:14;conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_1_D1:16;conv-30_session_1_D1:8;conv-30_session_2_D2:4;conv-30_session_5_D5:6;conv-30_session_9_D9:9,conv-30_session_5_D5:5;conv-30_session_8_D8:13;conv-30_session_11_D11:14;conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_1_D1:16;conv-30_session_1_D1:8;conv-30_session_2_D2:4;conv-30_session_5_D5:6;conv-30_session_9_D9:9,conv-30_session_5_D5:5;conv-30_session_8_D8:13;conv-30_session_11_D11:14;conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_1_D1:16;conv-30_session_1_D1:8;conv-30_session_2_D2:4;conv-30_session_5_D5:6;conv-30_session_9_D9:9
conv-30_qa_100,5,BM25,conv-30,369,369,369,True,True,True,conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:15;conv-30_session_11_D11:19;conv-30_session_11_D11:7;conv-30_session_12_D12:10;conv-30_session_12_D12:2;conv-30_session_12_D12:4;conv-30_session_13_D13:1,conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:15;conv-30_session_11_D11:19;conv-30_session_11_D11:7;conv-30_session_12_D12:10;conv-30_session_12_D12:2;conv-30_session_12_D12:4;conv-30_session_13_D13:1,conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:15;conv-30_session_11_D11:19;conv-30_session_11_D11:7;conv-30_session_12_D12:10;conv-30_session_12_D12:2;conv-30_session_12_D12:4;conv-30_session_13_D13:1
conv-30_qa_101,5,BM25,conv-30,369,369,369,True,True,True,conv-30_session_10_D10:8;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15;conv-30_session_11_D11:20;conv-30_session_11_D11:4,conv-30_session_10_D10:8;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15;conv-30_session_11_D11:20;conv-30_session_11_D11:4,conv-30_session_10_D10:8;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15;conv-30_session_11_D11:20;conv-30_session_11_D11:4
conv-30_qa_102,5,BM25,conv-30,369,369,369,True,True,True,conv-30_session_16_D16:3;conv-30_session_18_D18:19;conv-30_session_10_D10:8;conv-30_session_11_D11:12;conv-30_session_15_D15:12;conv-30_session_17_D17:15;conv-30_session_17_D17:7;conv-30_session_18_D18:1;conv-30_session_18_D18:17;conv-30_session_18_D18:21,conv-30_session_16_D16:3;conv-30_session_18_D18:19;conv-30_session_10_D10:8;conv-30_session_11_D11:12;conv-30_session_15_D15:12;conv-30_session_17_D17:15;conv-30_session_17_D17:7;conv-30_session_18_D18:1;conv-30_session_18_D18:17;conv-30_session_18_D18:21,conv-30_session_16_D16:3;conv-30_session_18_D18:19;conv-30_session_10_D10:8;conv-30_session_11_D11:12;conv-30_session_15_D15:12;conv-30_session_17_D17:15;conv-30_session_17_D17:7;conv-30_session_18_D18:1;conv-30_session_18_D18:17;conv-30_session_18_D18:21
conv-30_qa_103,5,BM25,conv-30,369,369,369,True,True,True,conv-30_session_18_D18:2;conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_1_D1:2;conv-30_session_1_D1:3;conv-30_session_6_D6:11;conv-30_session_9_D9:3;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_10_D10:4,conv-30_session_18_D18:2;conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_1_D1:2;conv-30_session_1_D1:3;conv-30_session_6_D6:11;conv-30_session_9_D9:3;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_10_D10:4,conv-30_session_18_D18:2;conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_1_D1:2;conv-30_session_1_D1:3;conv-30_session_6_D6:11;conv-30_session_9_D9:3;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_10_D10:4
conv-30_qa_104,5,BM25,conv-30,369,369,369,True,True,True,conv-30_session_18_D18:6;conv-30_session_18_D18:5;conv-30_session_14_D14:5;conv-30_session_14_D14:9;conv-30_session_16_D16:6;conv-30_session_18_D18:12;conv-30_session_18_D18:7;conv-30_session_18_D18:8;conv-30_session_18_D18:9;conv-30_session_19_D19:1,conv-30_session_18_D18:6;conv-30_session_18_D18:5;conv-30_session_14_D14:5;conv-30_session_14_D14:9;conv-30_session_16_D16:6;conv-30_session_18_D18:12;conv-30_session_18_D18:7;conv-30_session_18_D18:8;conv-30_session_18_D18:9;conv-30_session_19_D19:1,conv-30_session_18_D18:6;conv-30_session_18_D18:5;conv-30_session_14_D14:5;conv-30_session_14_D14:9;conv-30_session_16_D16:6;conv-30_session_18_D18:12;conv-30_session_18_D18:7;conv-30_session_18_D18:8;conv-30_session_18_D18:9;conv-30_session_19_D19:1
conv-30_qa_11,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_5_D5:14;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:19;conv-30_session_11_D11:7;conv-30_session_12_D12:10;conv-30_session_12_D12:2,conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_5_D5:14;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:19;conv-30_session_11_D11:7;conv-30_session_12_D12:10;conv-30_session_12_D12:2,conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_5_D5:14;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:19;conv-30_session_11_D11:7;conv-30_session_12_D12:10;conv-30_session_12_D12:2
conv-30_qa_12,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_10_D10:8;conv-30_session_11_D11:6;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15;conv-30_session_11_D11:20,conv-30_session_10_D10:8;conv-30_session_11_D11:6;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15;conv-30_session_11_D11:20,conv-30_session_10_D10:8;conv-30_session_11_D11:6;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15;conv-30_session_11_D11:20
conv-30_qa_13,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_10_D10:2;conv-30_session_14_D14:8;conv-30_session_18_D18:2;conv-30_session_2_D2:1;conv-30_session_6_D6:6;conv-30_session_7_D7:2;conv-30_session_10_D10:3;conv-30_session_11_D11:15;conv-30_session_14_D14:2;conv-30_session_14_D14:9,conv-30_session_10_D10:2;conv-30_session_14_D14:8;conv-30_session_18_D18:2;conv-30_session_2_D2:1;conv-30_session_6_D6:6;conv-30_session_7_D7:2;conv-30_session_10_D10:3;conv-30_session_11_D11:15;conv-30_session_14_D14:2;conv-30_session_14_D14:9,conv-30_session_10_D10:2;conv-30_session_14_D14:8;conv-30_session_18_D18:2;conv-30_session_2_D2:1;conv-30_session_6_D6:6;conv-30_session_7_D7:2;conv-30_session_10_D10:3;conv-30_session_11_D11:15;conv-30_session_14_D14:2;conv-30_session_14_D14:9
conv-30_qa_14,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_8_D8:13;conv-30_session_18_D18:14;conv-30_session_10_D10:8;conv-30_session_11_D11:12;conv-30_session_11_D11:3;conv-30_session_11_D11:4;conv-30_session_11_D11:6;conv-30_session_14_D14:4;conv-30_session_14_D14:5;conv-30_session_15_D15:6,conv-30_session_8_D8:13;conv-30_session_18_D18:14;conv-30_session_10_D10:8;conv-30_session_11_D11:12;conv-30_session_11_D11:3;conv-30_session_11_D11:4;conv-30_session_11_D11:6;conv-30_session_14_D14:4;conv-30_session_14_D14:5;conv-30_session_15_D15:6,conv-30_session_8_D8:13;conv-30_session_18_D18:14;conv-30_session_10_D10:8;conv-30_session_11_D11:12;conv-30_session_11_D11:3;conv-30_session_11_D11:4;conv-30_session_11_D11:6;conv-30_session_14_D14:4;conv-30_session_14_D14:5;conv-30_session_15_D15:6
conv-30_qa_15,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_8_D8:6;conv-30_session_9_D9:10;conv-30_session_10_D10:10;conv-30_session_10_D10:6;conv-30_session_10_D10:8;conv-30_session_11_D11:12;conv-30_session_11_D11:4;conv-30_session_11_D11:6,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_8_D8:6;conv-30_session_9_D9:10;conv-30_session_10_D10:10;conv-30_session_10_D10:6;conv-30_session_10_D10:8;conv-30_session_11_D11:12;conv-30_session_11_D11:4;conv-30_session_11_D11:6,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_8_D8:6;conv-30_session_9_D9:10;conv-30_session_10_D10:10;conv-30_session_10_D10:6;conv-30_session_10_D10:8;conv-30_session_11_D11:12;conv-30_session_11_D11:4;conv-30_session_11_D11:6
conv-30_qa_16,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_11_D11:12;conv-30_session_11_D11:4;conv-30_session_17_D17:1;conv-30_session_17_D17:7;conv-30_session_18_D18:1;conv-30_session_19_D19:6;conv-30_session_2_D2:3;conv-30_session_3_D3:1,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_11_D11:12;conv-30_session_11_D11:4;conv-30_session_17_D17:1;conv-30_session_17_D17:7;conv-30_session_18_D18:1;conv-30_session_19_D19:6;conv-30_session_2_D2:3;conv-30_session_3_D3:1,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_11_D11:12;conv-30_session_11_D11:4;conv-30_session_17_D17:1;conv-30_session_17_D17:7;conv-30_session_18_D18:1;conv-30_session_19_D19:6;conv-30_session_2_D2:3;conv-30_session_3_D3:1
conv-30_qa_17,1,BM25,conv-30,369,369,369,True,True,True,conv-30_session_18_D18:2;conv-30_session_2_D2:1;conv-30_session_10_D10:2;conv-30_session_10_D10:3;conv-30_session_11_D11:15;conv-30_session_14_D14:8;conv-30_session_14_D14:9;conv-30_session_16_D16:2;conv-30_session_2_D2:2;conv-30_session_3_D3:2,conv-30_session_18_D18:2;conv-30_session_2_D2:1;conv-30_session_10_D10:2;conv-30_session_10_D10:3;conv-30_session_11_D11:15;conv-30_session_14_D14:8;conv-30_session_14_D14:9;conv-30_session_16_D16:2;conv-30_session_2_D2:2;conv-30_session_3_D3:2,conv-30_session_18_D18:2;conv-30_session_2_D2:1;conv-30_session_10_D10:2;conv-30_session_10_D10:3;conv-30_session_11_D11:15;conv-30_session_14_D14:8;conv-30_session_14_D14:9;conv-30_session_16_D16:2;conv-30_session_2_D2:2;conv-30_session_3_D3:2
conv-30_qa_18,1,BM25,conv-30,369,369,369,True,True,True,conv-30_session_10_D10:8;conv-30_session_11_D11:6;conv-30_session_14_D14:8;conv-30_session_1_D1:8;conv-30_session_5_D5:22;conv-30_session_5_D5:4;conv-30_session_8_D8:5;conv-30_session_8_D8:6;conv-30_session_9_D9:3;conv-30_session_10_D10:1,conv-30_session_10_D10:8;conv-30_session_11_D11:6;conv-30_session_14_D14:8;conv-30_session_1_D1:8;conv-30_session_5_D5:22;conv-30_session_5_D5:4;conv-30_session_8_D8:5;conv-30_session_8_D8:6;conv-30_session_9_D9:3;conv-30_session_10_D10:1,conv-30_session_10_D10:8;conv-30_session_11_D11:6;conv-30_session_14_D14:8;conv-30_session_1_D1:8;conv-30_session_5_D5:22;conv-30_session_5_D5:4;conv-30_session_8_D8:5;conv-30_session_8_D8:6;conv-30_session_9_D9:3;conv-30_session_10_D10:1
conv-30_qa_19,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_11_D11:14;conv-30_session_11_D11:15;conv-30_session_12_D12:2;conv-30_session_14_D14:9;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:19;conv-30_session_11_D11:7;conv-30_session_12_D12:1,conv-30_session_11_D11:14;conv-30_session_11_D11:15;conv-30_session_12_D12:2;conv-30_session_14_D14:9;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:19;conv-30_session_11_D11:7;conv-30_session_12_D12:1,conv-30_session_11_D11:14;conv-30_session_11_D11:15;conv-30_session_12_D12:2;conv-30_session_14_D14:9;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:19;conv-30_session_11_D11:7;conv-30_session_12_D12:1
conv-30_qa_2,4,BM25,conv-30,369,369,369,True,True,True,conv-30_session_10_D10:10;conv-30_session_10_D10:4;conv-30_session_10_D10:8;conv-30_session_11_D11:8;conv-30_session_17_D17:8;conv-30_session_18_D18:11;conv-30_session_18_D18:7;conv-30_session_2_D2:11;conv-30_session_5_D5:17;conv-30_session_5_D5:2,conv-30_session_10_D10:10;conv-30_session_10_D10:4;conv-30_session_10_D10:8;conv-30_session_11_D11:8;conv-30_session_17_D17:8;conv-30_session_18_D18:11;conv-30_session_18_D18:7;conv-30_session_2_D2:11;conv-30_session_5_D5:17;conv-30_session_5_D5:2,conv-30_session_10_D10:10;conv-30_session_10_D10:4;conv-30_session_10_D10:8;conv-30_session_11_D11:8;conv-30_session_17_D17:8;conv-30_session_18_D18:11;conv-30_session_18_D18:7;conv-30_session_2_D2:11;conv-30_session_5_D5:17;conv-30_session_5_D5:2
conv-30_qa_20,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_12_D12:2;conv-30_session_11_D11:14;conv-30_session_11_D11:15;conv-30_session_12_D12:1;conv-30_session_14_D14:9;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:19;conv-30_session_11_D11:7,conv-30_session_12_D12:2;conv-30_session_11_D11:14;conv-30_session_11_D11:15;conv-30_session_12_D12:1;conv-30_session_14_D14:9;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:19;conv-30_session_11_D11:7,conv-30_session_12_D12:2;conv-30_session_11_D11:14;conv-30_session_11_D11:15;conv-30_session_12_D12:1;conv-30_session_14_D14:9;conv-30_session_10_D10:1;conv-30_session_10_D10:3;conv-30_session_11_D11:11;conv-30_session_11_D11:19;conv-30_session_11_D11:7
conv-30_qa_21,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_12_D12:6;conv-30_session_10_D10:8;conv-30_session_11_D11:6;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15,conv-30_session_12_D12:6;conv-30_session_10_D10:8;conv-30_session_11_D11:6;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15,conv-30_session_12_D12:6;conv-30_session_10_D10:8;conv-30_session_11_D11:6;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15
conv-30_qa_22,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_13_D13:4;conv-30_session_6_D6:8;conv-30_session_11_D11:15;conv-30_session_12_D12:2;conv-30_session_13_D13:5;conv-30_session_14_D14:9;conv-30_session_17_D17:2;conv-30_session_18_D18:20;conv-30_session_3_D3:6;conv-30_session_5_D5:2,conv-30_session_13_D13:4;conv-30_session_6_D6:8;conv-30_session_11_D11:15;conv-30_session_12_D12:2;conv-30_session_13_D13:5;conv-30_session_14_D14:9;conv-30_session_17_D17:2;conv-30_session_18_D18:20;conv-30_session_3_D3:6;conv-30_session_5_D5:2,conv-30_session_13_D13:4;conv-30_session_6_D6:8;conv-30_session_11_D11:15;conv-30_session_12_D12:2;conv-30_session_13_D13:5;conv-30_session_14_D14:9;conv-30_session_17_D17:2;conv-30_session_18_D18:20;conv-30_session_3_D3:6;conv-30_session_5_D5:2
conv-30_qa_23,1,BM25,conv-30,369,369,369,True,True,True,conv-30_session_10_D10:3;conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_16_D16:2;conv-30_session_18_D18:2;conv-30_session_2_D2:1;conv-30_session_2_D2:2;conv-30_session_3_D3:3;conv-30_session_4_D4:1;conv-30_session_5_D5:2,conv-30_session_10_D10:3;conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_16_D16:2;conv-30_session_18_D18:2;conv-30_session_2_D2:1;conv-30_session_2_D2:2;conv-30_session_3_D3:3;conv-30_session_4_D4:1;conv-30_session_5_D5:2,conv-30_session_10_D10:3;conv-30_session_11_D11:15;conv-30_session_14_D14:9;conv-30_session_16_D16:2;conv-30_session_18_D18:2;conv-30_session_2_D2:1;conv-30_session_2_D2:2;conv-30_session_3_D3:3;conv-30_session_4_D4:1;conv-30_session_5_D5:2
conv-30_qa_24,1,BM25,conv-30,369,369,369,True,True,True,conv-30_session_10_D10:8;conv-30_session_1_D1:3;conv-30_session_10_D10:7;conv-30_session_16_D16:7;conv-30_session_18_D18:4;conv-30_session_18_D18:5;conv-30_session_2_D2:1;conv-30_session_7_D7:2;conv-30_session_7_D7:6;conv-30_session_8_D8:4,conv-30_session_10_D10:8;conv-30_session_1_D1:3;conv-30_session_10_D10:7;conv-30_session_16_D16:7;conv-30_session_18_D18:4;conv-30_session_18_D18:5;conv-30_session_2_D2:1;conv-30_session_7_D7:2;conv-30_session_7_D7:6;conv-30_session_8_D8:4,conv-30_session_10_D10:8;conv-30_session_1_D1:3;conv-30_session_10_D10:7;conv-30_session_16_D16:7;conv-30_session_18_D18:4;conv-30_session_18_D18:5;conv-30_session_2_D2:1;conv-30_session_7_D7:2;conv-30_session_7_D7:6;conv-30_session_8_D8:4
conv-30_qa_25,1,BM25,conv-30,369,369,369,True,True,True,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_11_D11:12;conv-30_session_11_D11:4;conv-30_session_17_D17:1;conv-30_session_17_D17:7;conv-30_session_18_D18:1;conv-30_session_18_D18:12;conv-30_session_19_D19:6;conv-30_session_3_D3:1,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_11_D11:12;conv-30_session_11_D11:4;conv-30_session_17_D17:1;conv-30_session_17_D17:7;conv-30_session_18_D18:1;conv-30_session_18_D18:12;conv-30_session_19_D19:6;conv-30_session_3_D3:1,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_11_D11:12;conv-30_session_11_D11:4;conv-30_session_17_D17:1;conv-30_session_17_D17:7;conv-30_session_18_D18:1;conv-30_session_18_D18:12;conv-30_session_19_D19:6;conv-30_session_3_D3:1
conv-30_qa_26,2,BM25,conv-30,369,369,369,True,True,True,conv-30_session_10_D10:8;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15;conv-30_session_11_D11:20;conv-30_session_11_D11:4,conv-30_session_10_D10:8;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15;conv-30_session_11_D11:20;conv-30_session_11_D11:4,conv-30_session_10_D10:8;conv-30_session_10_D10:10;conv-30_session_10_D10:12;conv-30_session_10_D10:2;conv-30_session_10_D10:4;conv-30_session_10_D10:6;conv-30_session_11_D11:12;conv-30_session_11_D11:15;conv-30_session_11_D11:20;conv-30_session_11_D11:4
conv-30_qa_27,1,BM25,conv-30,369,369,369,True,True,True,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_1_D1:16;conv-30_session_3_D3:1;conv-30_session_8_D8:6;conv-30_session_9_D9:10;conv-30_session_10_D10:10;conv-30_session_10_D10:6;conv-30_session_10_D10:8;conv-30_session_11_D11:11,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_1_D1:16;conv-30_session_3_D3:1;conv-30_session_8_D8:6;conv-30_session_9_D9:10;conv-30_session_10_D10:10;conv-30_session_10_D10:6;conv-30_session_10_D10:8;conv-30_session_11_D11:11,conv-30_session_18_D18:13;conv-30_session_8_D8:13;conv-30_session_1_D1:16;conv-30_session_3_D3:1;conv-30_session_8_D8:6;conv-30_session_9_D9:10;conv-30_session_10_D10:10;conv-30_session_10_D10:6;conv-30_session_10_D10:8;conv-30_session_11_D11:11
